Time_s,HallVoltage1,DutyCycle,Setpoint,Error,P,I,D
1737437500.6863613,1.01288624399176,124,1.11,0.09711375600824002,23.472762645914415,25.21295192446024,-0.0
1737437500.6876218,1.01288624399176,124,1.11,0.09711375600824002,23.472762645914415,25.21295192446024,-0.0
1737437500.688915,1.01288624399176,124,1.11,0.09711375600824002,23.472762645914415,25.21295192446024,-0.0
1737437500.6901677,1.01288624399176,124,1.11,0.09711375600824002,23.472762645914415,25.21295192446024,-0.0
1737437500.6913505,1.0161089494163424,130,1.11,0.09389105058365765,24.278439002060004,25.213713367661683,1.5413281697979926
1737437500.6926222,1.01288624399176,130,1.11,0.09711375600824002,24.278439002060004,25.213713367661683,1.5413281697979926
1737437500.6938748,1.0161089494163424,130,1.11,0.09389105058365765,24.278439002060004,25.213713367661683,1.5413281697979926
1737437500.6951363,1.01288624399176,130,1.11,0.09711375600824002,24.278439002060004,25.213713367661683,1.5413281697979926
1737437500.6964333,1.01288624399176,130,1.11,0.09711375600824002,24.278439002060004,25.213713367661683,1.5413281697979926
1737437500.6981037,1.01288624399176,130,1.11,0.09711375600824002,24.278439002060004,25.213713367661683,1.5413281697979926
1737437500.6997993,1.01288624399176,130,1.11,0.09711375600824002,24.278439002060004,25.213713367661683,1.5413281697979926
1737437500.7010798,1.01288624399176,130,1.11,0.09711375600824002,24.278439002060004,25.213713367661683,1.5413281697979926
1737437500.702345,1.0161089494163424,126,1.11,0.09389105058365765,24.278439002060004,25.214467955020407,-0.0
1737437500.7035625,1.0161089494163424,126,1.11,0.09389105058365765,24.278439002060004,25.214467955020407,-0.0
1737437500.7047963,1.0161089494163424,126,1.11,0.09389105058365765,24.278439002060004,25.214467955020407,-0.0
1737437500.706059,1.0161089494163424,126,1.11,0.09389105058365765,24.278439002060004,25.214467955020407,-0.0
1737437500.7072887,1.0161089494163424,126,1.11,0.09389105058365765,24.278439002060004,25.214467955020407,-0.0
1737437500.7086296,1.0161089494163424,126,1.11,0.09389105058365765,24.278439002060004,25.214467955020407,-0.0
1737437500.709913,1.0161089494163424,126,1.11,0.09389105058365765,24.278439002060004,25.214467955020407,-0.0
1737437500.7111692,1.0161089494163424,126,1.11,0.09389105058365765,24.278439002060004,25.214467955020407,-0.0
1737437500.7129047,1.0161089494163424,120,1.11,0.09389105058365765,23.472762645914415,25.21517879524472,-1.5962616546156947
1737437500.7146773,1.0161089494163424,120,1.11,0.09389105058365765,23.472762645914415,25.21517879524472,-1.5962616546156947
1737437500.7161307,1.0161089494163424,120,1.11,0.09389105058365765,23.472762645914415,25.21517879524472,-1.5962616546156947
1737437500.7174377,1.0161089494163424,120,1.11,0.09389105058365765,23.472762645914415,25.21517879524472,-1.5962616546156947
1737437500.7187693,1.0161089494163424,120,1.11,0.09389105058365765,23.472762645914415,25.21517879524472,-1.5962616546156947
1737437500.7199893,1.0161089494163424,120,1.11,0.09389105058365765,23.472762645914415,25.21517879524472,-1.5962616546156947
1737437500.721264,1.0161089494163424,120,1.11,0.09389105058365765,23.472762645914415,25.21517879524472,-1.5962616546156947
1737437500.7224488,1.0161089494163424,124,1.11,0.09389105058365765,23.472762645914415,25.215889215494357,-0.0
1737437500.7236922,1.0161089494163424,124,1.11,0.09389105058365765,23.472762645914415,25.215889215494357,-0.0
1737437500.72488,1.0161089494163424,124,1.11,0.09389105058365765,23.472762645914415,25.215889215494357,-0.0
1737437500.7263575,1.0161089494163424,124,1.11,0.09389105058365765,23.472762645914415,25.215889215494357,-0.0
1737437500.728212,1.01288624399176,124,1.11,0.09711375600824002,23.472762645914415,25.215889215494357,-0.0
1737437500.7297723,1.01288624399176,124,1.11,0.09711375600824002,23.472762645914415,25.215889215494357,-0.0
1737437500.731324,1.01288624399176,124,1.11,0.09711375600824002,23.472762645914415,25.215889215494357,-0.0
1737437500.7326365,1.01288624399176,130,1.11,0.09711375600824002,24.278439002060004,25.21663556984018,1.5724888086420827
1737437500.7339184,1.01288624399176,130,1.11,0.09711375600824002,24.278439002060004,25.21663556984018,1.5724888086420827
1737437500.7351754,1.01288624399176,130,1.11,0.09711375600824002,24.278439002060004,25.21663556984018,1.5724888086420827
1737437500.7364166,1.01288624399176,130,1.11,0.09711375600824002,24.278439002060004,25.21663556984018,1.5724888086420827
1737437500.737685,1.01288624399176,130,1.11,0.09711375600824002,24.278439002060004,25.21663556984018,1.5724888086420827
1737437500.7389593,1.01288624399176,130,1.11,0.09711375600824002,24.278439002060004,25.21663556984018,1.5724888086420827
1737437500.7401745,1.01288624399176,130,1.11,0.09711375600824002,24.278439002060004,25.21663556984018,1.5724888086420827
1737437500.7414103,1.01288624399176,130,1.11,0.09711375600824002,24.278439002060004,25.21663556984018,1.5724888086420827
1737437500.7426708,1.01288624399176,126,1.11,0.09711375600824002,24.278439002060004,25.21737010199438,-0.0
1737437500.7439058,1.01288624399176,126,1.11,0.09711375600824002,24.278439002060004,25.21737010199438,-0.0
1737437500.7451446,1.01288624399176,126,1.11,0.09711375600824002,24.278439002060004,25.21737010199438,-0.0
1737437500.7463775,1.01288624399176,126,1.11,0.09711375600824002,24.278439002060004,25.21737010199438,-0.0
1737437500.7476056,1.01288624399176,126,1.11,0.09711375600824002,24.278439002060004,25.21737010199438,-0.0
1737437500.7488098,1.01288624399176,126,1.11,0.09711375600824002,24.278439002060004,25.21737010199438,-0.0
1737437500.7500455,1.01288624399176,126,1.11,0.09711375600824002,24.278439002060004,25.21737010199438,-0.0
1737437500.751263,1.01288624399176,126,1.11,0.09711375600824002,24.278439002060004,25.21737010199438,-0.0
1737437500.7525194,1.01288624399176,126,1.11,0.09711375600824002,24.278439002060004,25.2181163416974,-0.0
1737437500.7537837,1.01288624399176,126,1.11,0.09711375600824002,24.278439002060004,25.2181163416974,-0.0
1737437500.755029,1.01288624399176,126,1.11,0.09711375600824002,24.278439002060004,25.2181163416974,-0.0
1737437500.7562609,1.01288624399176,126,1.11,0.09711375600824002,24.278439002060004,25.2181163416974,-0.0
1737437500.7574856,1.01288624399176,126,1.11,0.09711375600824002,24.278439002060004,25.2181163416974,-0.0
1737437500.7587235,1.01288624399176,126,1.11,0.09711375600824002,24.278439002060004,25.2181163416974,-0.0
1737437500.7600117,1.01288624399176,126,1.11,0.09711375600824002,24.278439002060004,25.2181163416974,-0.0
1737437500.7617195,1.01288624399176,126,1.11,0.09711375600824002,24.278439002060004,25.2181163416974,-0.0
1737437500.762978,1.01288624399176,126,1.11,0.09711375600824002,24.278439002060004,25.21887741402142,-0.0
1737437500.7642455,1.01288624399176,126,1.11,0.09711375600824002,24.278439002060004,25.21887741402142,-0.0
1737437500.7654772,1.01288624399176,126,1.11,0.09711375600824002,24.278439002060004,25.21887741402142,-0.0
1737437500.766711,1.01288624399176,126,1.11,0.09711375600824002,24.278439002060004,25.21887741402142,-0.0
1737437500.7679713,1.01288624399176,126,1.11,0.09711375600824002,24.278439002060004,25.21887741402142,-0.0
1737437500.7692378,1.0161089494163424,126,1.11,0.09389105058365765,24.278439002060004,25.21887741402142,-0.0
1737437500.7704763,1.0161089494163424,126,1.11,0.09389105058365765,24.278439002060004,25.21887741402142,-0.0
1737437500.771726,1.0161089494163424,126,1.11,0.09389105058365765,24.278439002060004,25.21887741402142,-0.0
1737437500.7730021,1.0161089494163424,120,1.11,0.09389105058365765,23.472762645914415,25.219600474283315,-1.5692841280813132
1737437500.7741911,1.0161089494163424,120,1.11,0.09389105058365765,23.472762645914415,25.219600474283315,-1.5692841280813132
1737437500.7754278,1.0161089494163424,120,1.11,0.09389105058365765,23.472762645914415,25.219600474283315,-1.5692841280813132
1737437500.7766595,1.0161089494163424,120,1.11,0.09389105058365765,23.472762645914415,25.219600474283315,-1.5692841280813132
1737437500.777916,1.0161089494163424,120,1.11,0.09389105058365765,23.472762645914415,25.219600474283315,-1.5692841280813132
1737437500.7791228,1.0161089494163424,120,1.11,0.09389105058365765,23.472762645914415,25.219600474283315,-1.5692841280813132
1737437500.7803845,1.0161089494163424,120,1.11,0.09389105058365765,23.472762645914415,25.219600474283315,-1.5692841280813132
1737437500.781609,1.0161089494163424,120,1.11,0.09389105058365765,23.472762645914415,25.219600474283315,-1.5692841280813132
1737437500.7827938,1.0161089494163424,120,1.11,0.09389105058365765,23.472762645914415,25.219600474283315,-1.5692841280813132
1737437500.7840044,1.0161089494163424,124,1.11,0.09389105058365765,23.472762645914415,25.220334274531265,-0.0
1737437500.785248,1.0161089494163424,124,1.11,0.09389105058365765,23.472762645914415,25.220334274531265,-0.0
1737437500.7864354,1.0193316548409246,124,1.11,0.09066834515907551,23.472762645914415,25.220334274531265,-0.0
1737437500.7876806,1.0193316548409246,124,1.11,0.09066834515907551,23.472762645914415,25.220334274531265,-0.0
1737437500.7889416,1.0193316548409246,124,1.11,0.09066834515907551,23.472762645914415,25.220334274531265,-0.0
1737437500.790163,1.0193316548409246,124,1.11,0.09066834515907551,23.472762645914415,25.220334274531265,-0.0
1737437500.7915456,1.0193316548409246,124,1.11,0.09066834515907551,23.472762645914415,25.220334274531265,-0.0
1737437500.792963,1.0193316548409246,124,1.11,0.09066834515907551,23.472762645914415,25.220334274531265,-0.0
1737437500.7943294,1.0193316548409246,118,1.11,0.09066834515907551,22.66708628976888,25.22101612709803,-1.607004479553393
1737437500.7956016,1.0193316548409246,118,1.11,0.09066834515907551,22.66708628976888,25.22101612709803,-1.607004479553393
1737437500.7968416,1.0193316548409246,118,1.11,0.09066834515907551,22.66708628976888,25.22101612709803,-1.607004479553393
1737437500.7981157,1.0193316548409246,118,1.11,0.09066834515907551,22.66708628976888,25.22101612709803,-1.607004479553393
1737437500.7993696,1.0193316548409246,118,1.11,0.09066834515907551,22.66708628976888,25.22101612709803,-1.607004479553393
1737437500.8006103,1.0193316548409246,118,1.11,0.09066834515907551,22.66708628976888,25.22101612709803,-1.607004479553393
1737437500.8023043,1.0193316548409246,118,1.11,0.09066834515907551,22.66708628976888,25.22101612709803,-1.607004479553393
1737437500.804256,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.221712140178916,-0.0
1737437500.8056045,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.221712140178916,-0.0
1737437500.806908,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.221712140178916,-0.0
1737437500.808153,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.221712140178916,-0.0
1737437500.8094351,1.022554360265507,122,1.11,0.08744563973449315,22.66708628976888,25.221712140178916,-0.0
1737437500.8107696,1.022554360265507,122,1.11,0.08744563973449315,22.66708628976888,25.221712140178916,-0.0
1737437500.812185,1.022554360265507,122,1.11,0.08744563973449315,22.66708628976888,25.221712140178916,-0.0
1737437500.8134477,1.022554360265507,122,1.11,0.08744563973449315,22.66708628976888,25.221712140178916,-0.0
1737437500.8146791,1.022554360265507,116,1.11,0.08744563973449315,21.86140993362329,25.22238153053921,-1.5787398929198524
1737437500.8159227,1.022554360265507,116,1.11,0.08744563973449315,21.86140993362329,25.22238153053921,-1.5787398929198524
1737437500.8171482,1.022554360265507,116,1.11,0.08744563973449315,21.86140993362329,25.22238153053921,-1.5787398929198524
1737437500.8184257,1.022554360265507,116,1.11,0.08744563973449315,21.86140993362329,25.22238153053921,-1.5787398929198524
1737437500.8196735,1.022554360265507,116,1.11,0.08744563973449315,21.86140993362329,25.22238153053921,-1.5787398929198524
1737437500.8209128,1.022554360265507,116,1.11,0.08744563973449315,21.86140993362329,25.22238153053921,-1.5787398929198524
1737437500.822143,1.022554360265507,116,1.11,0.08744563973449315,21.86140993362329,25.22238153053921,-1.5787398929198524
1737437500.8238244,1.0193316548409246,116,1.11,0.09066834515907551,21.86140993362329,25.22238153053921,-1.5787398929198524
1737437500.8254132,1.0193316548409246,125,1.11,0.09066834515907551,22.66708628976888,25.22310322524753,1.51828760353456
1737437500.8284497,1.0193316548409246,125,1.11,0.09066834515907551,22.66708628976888,25.22310322524753,1.51828760353456
1737437500.8297303,1.0193316548409246,125,1.11,0.09066834515907551,22.66708628976888,25.22310322524753,1.51828760353456
1737437500.83104,1.0193316548409246,125,1.11,0.09066834515907551,22.66708628976888,25.22310322524753,1.51828760353456
1737437500.83225,1.0193316548409246,125,1.11,0.09066834515907551,22.66708628976888,25.22310322524753,1.51828760353456
1737437500.8335261,1.0193316548409246,125,1.11,0.09066834515907551,22.66708628976888,25.22310322524753,1.51828760353456
1737437500.8347294,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.223784765484506,-0.0
1737437500.835927,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.223784765484506,-0.0
1737437500.837164,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.223784765484506,-0.0
1737437500.838406,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.223784765484506,-0.0
1737437500.8396893,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.223784765484506,-0.0
1737437500.840885,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.223784765484506,-0.0
1737437500.8421018,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.223784765484506,-0.0
1737437500.8433523,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.223784765484506,-0.0
1737437500.8446085,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.224471326526427,-0.0
1737437500.8458471,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.224471326526427,-0.0
1737437500.8470676,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.224471326526427,-0.0
1737437500.8482742,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.224471326526427,-0.0
1737437500.849549,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.224471326526427,-0.0
1737437500.8507495,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.224471326526427,-0.0
1737437500.8519578,1.0161089494163424,122,1.11,0.09389105058365765,22.66708628976888,25.224471326526427,-0.0
1737437500.8531845,1.0161089494163424,122,1.11,0.09389105058365765,22.66708628976888,25.224471326526427,-0.0
1737437500.8544474,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.224471326526427,-0.0
1737437500.8561573,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.225169540808068,-0.0
1737437500.8574371,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.225169540808068,-0.0
1737437500.8587506,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.225169540808068,-0.0
1737437500.8599532,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.225169540808068,-0.0
1737437500.8612216,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.225169540808068,-0.0
1737437500.862412,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.225169540808068,-0.0
1737437500.8636343,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.225169540808068,-0.0
1737437500.8649287,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.225852398297445,-0.0
1737437500.866158,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.225852398297445,-0.0
1737437500.867384,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.225852398297445,-0.0
1737437500.868672,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.225852398297445,-0.0
1737437500.8699162,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.225852398297445,-0.0
1737437500.8711028,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.225852398297445,-0.0
1737437500.8723662,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.225852398297445,-0.0
1737437500.8735921,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.225852398297445,-0.0
1737437500.8748155,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.225852398297445,-0.0
1737437500.8760397,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.226554550327997,-0.0
1737437500.877257,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.226554550327997,-0.0
1737437500.8784974,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.226554550327997,-0.0
1737437500.8797505,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.226554550327997,-0.0
1737437500.8809867,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.226554550327997,-0.0
1737437500.8821666,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.226554550327997,-0.0
1737437500.883432,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.226554550327997,-0.0
1737437500.88466,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.226554550327997,-0.0
1737437500.885887,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.227261414573764,-0.0
1737437500.8875608,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.227261414573764,-0.0
1737437500.8892472,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.227261414573764,-0.0
1737437500.8905966,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.227261414573764,-0.0
1737437500.8918748,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.227261414573764,-0.0
1737437500.8931267,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.227261414573764,-0.0
1737437500.8943727,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.227261414573764,-0.0
1737437500.8956587,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.22794183156595,-0.0
1737437500.8969133,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.22794183156595,-0.0
1737437500.8982255,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.22794183156595,-0.0
1737437500.8995752,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.22794183156595,-0.0
1737437500.9008126,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.22794183156595,-0.0
1737437500.9021244,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.22794183156595,-0.0
1737437500.9037602,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.22794183156595,-0.0
1737437500.9056888,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.22794183156595,-0.0
1737437500.9069467,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.228654331076065,-0.0
1737437500.9082525,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.228654331076065,-0.0
1737437500.9095318,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.228654331076065,-0.0
1737437500.910747,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.228654331076065,-0.0
1737437500.9120197,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.228654331076065,-0.0
1737437500.913243,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.228654331076065,-0.0
1737437500.9144943,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.228654331076065,-0.0
1737437500.9157617,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.228654331076065,-0.0
1737437500.9169996,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.229339006919076,-0.0
1737437500.9182322,1.0193316548409246,122,1.11,0.09066834515907551,22.66708628976888,25.229339006919076,-0.0
1737437500.9194884,1.022554360265507,122,1.11,0.08744563973449315,22.66708628976888,25.229339006919076,-0.0
1737437500.9207125,1.022554360265507,122,1.11,0.08744563973449315,22.66708628976888,25.229339006919076,-0.0
1737437500.921941,1.022554360265507,122,1.11,0.08744563973449315,22.66708628976888,25.229339006919076,-0.0
1737437500.923733,1.022554360265507,122,1.11,0.08744563973449315,22.66708628976888,25.229339006919076,-0.0
1737437500.9276032,1.022554360265507,116,1.11,0.08744563973449315,21.86140993362329,25.230064665662827,-1.45632265143127
1737437500.9290118,1.022554360265507,116,1.11,0.08744563973449315,21.86140993362329,25.230064665662827,-1.45632265143127
1737437500.930311,1.022554360265507,116,1.11,0.08744563973449315,21.86140993362329,25.230064665662827,-1.45632265143127
1737437500.931595,1.022554360265507,116,1.11,0.08744563973449315,21.86140993362329,25.230064665662827,-1.45632265143127
1737437500.9328103,1.022554360265507,116,1.11,0.08744563973449315,21.86140993362329,25.230064665662827,-1.45632265143127
1737437500.9340863,1.022554360265507,116,1.11,0.08744563973449315,21.86140993362329,25.230064665662827,-1.45632265143127
1737437500.9353309,1.0257770656900893,116,1.11,0.08422293430991079,21.86140993362329,25.230064665662827,-1.45632265143127
1737437500.9365525,1.0257770656900893,116,1.11,0.08422293430991079,21.86140993362329,25.230064665662827,-1.45632265143127
1737437500.937772,1.0257770656900893,114,1.11,0.08422293430991079,21.055733577477696,25.230715606003553,-1.5636554359913568
1737437500.9390528,1.0257770656900893,114,1.11,0.08422293430991079,21.055733577477696,25.230715606003553,-1.5636554359913568
1737437500.94031,1.0257770656900893,114,1.11,0.08422293430991079,21.055733577477696,25.230715606003553,-1.5636554359913568
1737437500.9415488,1.0257770656900893,114,1.11,0.08422293430991079,21.055733577477696,25.230715606003553,-1.5636554359913568
1737437500.9427483,1.0257770656900893,114,1.11,0.08422293430991079,21.055733577477696,25.230715606003553,-1.5636554359913568
1737437500.944008,1.0257770656900893,114,1.11,0.08422293430991079,21.055733577477696,25.230715606003553,-1.5636554359913568
1737437500.945249,1.0257770656900893,114,1.11,0.08422293430991079,21.055733577477696,25.230715606003553,-1.5636554359913568
1737437500.9464824,1.0257770656900893,114,1.11,0.08422293430991079,21.055733577477696,25.230715606003553,-1.5636554359913568
1737437500.947715,1.0257770656900893,118,1.11,0.08422293430991079,21.055733577477696,25.23135879560243,-0.0
1737437500.9489973,1.0257770656900893,118,1.11,0.08422293430991079,21.055733577477696,25.23135879560243,-0.0
1737437500.950219,1.0257770656900893,118,1.11,0.08422293430991079,21.055733577477696,25.23135879560243,-0.0
1737437500.9514766,1.0257770656900893,118,1.11,0.08422293430991079,21.055733577477696,25.23135879560243,-0.0
1737437500.9531415,1.0257770656900893,118,1.11,0.08422293430991079,21.055733577477696,25.23135879560243,-0.0
1737437500.954421,1.0257770656900893,118,1.11,0.08422293430991079,21.055733577477696,25.23135879560243,-0.0
1737437500.955668,1.0257770656900893,118,1.11,0.08422293430991079,21.055733577477696,25.23135879560243,-0.0
1737437500.9569135,1.0257770656900893,118,1.11,0.08422293430991079,21.055733577477696,25.23135879560243,-0.0
1737437500.9581976,1.0257770656900893,118,1.11,0.08422293430991079,21.055733577477696,25.232004880280453,-0.0
1737437500.959475,1.0257770656900893,118,1.11,0.08422293430991079,21.055733577477696,25.232004880280453,-0.0
1737437500.960698,1.0257770656900893,118,1.11,0.08422293430991079,21.055733577477696,25.232004880280453,-0.0
1737437500.9619315,1.0257770656900893,118,1.11,0.08422293430991079,21.055733577477696,25.232004880280453,-0.0
1737437500.9632068,1.0257770656900893,118,1.11,0.08422293430991079,21.055733577477696,25.232004880280453,-0.0
1737437500.9644644,1.0257770656900893,118,1.11,0.08422293430991079,21.055733577477696,25.232004880280453,-0.0
1737437500.9656796,1.0257770656900893,118,1.11,0.08422293430991079,21.055733577477696,25.232004880280453,-0.0
1737437500.966958,1.0257770656900893,118,1.11,0.08422293430991079,21.055733577477696,25.232004880280453,-0.0
1737437500.9682074,1.0289997711146714,118,1.11,0.08100022888532865,21.055733577477696,25.23263692446891,-0.0
1737437500.9694822,1.0289997711146714,118,1.11,0.08100022888532865,21.055733577477696,25.23263692446891,-0.0
1737437500.970697,1.0289997711146714,118,1.11,0.08100022888532865,21.055733577477696,25.23263692446891,-0.0
1737437500.971964,1.0289997711146714,118,1.11,0.08100022888532865,21.055733577477696,25.23263692446891,-0.0
1737437500.9731991,1.0289997711146714,118,1.11,0.08100022888532865,21.055733577477696,25.23263692446891,-0.0
1737437500.9744616,1.0289997711146714,118,1.11,0.08100022888532865,21.055733577477696,25.23263692446891,-0.0
1737437500.9757469,1.0289997711146714,118,1.11,0.08100022888532865,21.055733577477696,25.23263692446891,-0.0
1737437500.9769406,1.0289997711146714,118,1.11,0.08100022888532865,21.055733577477696,25.23263692446891,-0.0
1737437500.9782352,1.0289997711146714,112,1.11,0.08100022888532865,20.250057221332163,25.233270516075777,-1.5450007989709862
1737437500.9794505,1.0289997711146714,112,1.11,0.08100022888532865,20.250057221332163,25.233270516075777,-1.5450007989709862
1737437500.9807682,1.0289997711146714,112,1.11,0.08100022888532865,20.250057221332163,25.233270516075777,-1.5450007989709862
1737437500.9821737,1.0289997711146714,112,1.11,0.08100022888532865,20.250057221332163,25.233270516075777,-1.5450007989709862
1737437500.9838002,1.0289997711146714,112,1.11,0.08100022888532865,20.250057221332163,25.233270516075777,-1.5450007989709862
1737437500.9851232,1.0289997711146714,112,1.11,0.08100022888532865,20.250057221332163,25.233270516075777,-1.5450007989709862
1737437500.986377,1.0289997711146714,112,1.11,0.08100022888532865,20.250057221332163,25.233270516075777,-1.5450007989709862
1737437500.987617,1.0289997711146714,112,1.11,0.08100022888532865,20.250057221332163,25.233270516075777,-1.5450007989709862
1737437500.9889436,1.0289997711146714,115,1.11,0.08100022888532865,20.250057221332163,25.233894094110354,-0.0
1737437500.9902227,1.0289997711146714,115,1.11,0.08100022888532865,20.250057221332163,25.233894094110354,-0.0
1737437500.991481,1.0257770656900893,115,1.11,0.08422293430991079,20.250057221332163,25.233894094110354,-0.0
1737437500.9927227,1.0257770656900893,115,1.11,0.08422293430991079,20.250057221332163,25.233894094110354,-0.0
1737437500.9939654,1.0257770656900893,115,1.11,0.08422293430991079,20.250057221332163,25.233894094110354,-0.0
1737437500.9952252,1.0257770656900893,115,1.11,0.08422293430991079,20.250057221332163,25.233894094110354,-0.0
1737437500.9964867,1.0257770656900893,115,1.11,0.08422293430991079,20.250057221332163,25.233894094110354,-0.0
1737437500.997715,1.022554360265507,115,1.11,0.08744563973449315,20.250057221332163,25.233894094110354,-0.0
1737437500.9989784,1.022554360265507,128,1.11,0.08744563973449315,21.86140993362329,25.2345541643613,3.202063005315918
1737437501.0002403,1.022554360265507,128,1.11,0.08744563973449315,21.86140993362329,25.2345541643613,3.202063005315918
1737437501.0015094,1.022554360265507,128,1.11,0.08744563973449315,21.86140993362329,25.2345541643613,3.202063005315918
1737437501.0028477,1.022554360265507,128,1.11,0.08744563973449315,21.86140993362329,25.2345541643613,3.202063005315918
1737437501.0041587,1.022554360265507,128,1.11,0.08744563973449315,21.86140993362329,25.2345541643613,3.202063005315918
1737437501.00544,1.0193316548409246,128,1.11,0.09066834515907551,21.86140993362329,25.2345541643613,3.202063005315918
1737437501.0066822,1.0193316548409246,128,1.11,0.09066834515907551,21.86140993362329,25.2345541643613,3.202063005315918
1737437501.0079672,1.0193316548409246,128,1.11,0.09066834515907551,21.86140993362329,25.2345541643613,3.202063005315918
1737437501.009697,1.0193316548409246,125,1.11,0.09066834515907551,22.66708628976888,25.23528605531441,1.4971357748370917
1737437501.0116024,1.0193316548409246,125,1.11,0.09066834515907551,22.66708628976888,25.23528605531441,1.4971357748370917
1737437501.0129936,1.0193316548409246,125,1.11,0.09066834515907551,22.66708628976888,25.23528605531441,1.4971357748370917
1737437501.0142417,1.022554360265507,125,1.11,0.08744563973449315,22.66708628976888,25.23528605531441,1.4971357748370917
1737437501.0155132,1.022554360265507,125,1.11,0.08744563973449315,22.66708628976888,25.23528605531441,1.4971357748370917
1737437501.016725,1.022554360265507,125,1.11,0.08744563973449315,22.66708628976888,25.23528605531441,1.4971357748370917
1737437501.0180206,1.022554360265507,125,1.11,0.08744563973449315,22.66708628976888,25.23528605531441,1.4971357748370917
